Date,Artist,Song Name,Director,Video,Type,Release,Full Name,Date of Birth,Group,Country,Birthplace,Gender,Debut,Company,Fanclub Name,Active,Members,Orig. Memb.
3/7/2013,U-KISS,Standing Still,,https://youtu.be/bOPHIx81bQE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
3/4/2013,Excite,Try Again,,https://youtu.be/sBqnrYO9rFg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/4/2013,2AM,One Spring Day,ZANYBROS,https://youtu.be/UKgK5LqT6BY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-06-21,"JYP, Big Hit",I Am,No,4.0,4.0
3/4/2013,Myname,We Are The Night,,https://youtu.be/s0nuGcumWMA,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/25/2013,Teen Top,Miss Right,,https://youtu.be/TaGCTbqJKO0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-09,TOP Media,Angel,Yes,5.0,6.0
2/20/2013,Tritops,Too Foolish For You,,https://youtu.be/cS9TXGpFHPw,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/19/2013,SHINee,Dream Girl,Digipedi,https://youtu.be/vhxjEXDAy6s,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-05-22,SM,Shawol,Yes,4.0,5.0
2/19/2013,Speed,Pain The Love Of Heart,,https://youtu.be/mQUwJxKkhNo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-01-15,MBK,,No,7.0,7.0
2/15/2013,Teen Top,I Wanna Love,,https://youtu.be/s1pNnvXMHBI,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2010-07-09,TOP Media,Angel,Yes,5.0,6.0
2/12/2013,NU'EST,Hello,,https://youtu.be/9GdT1R2K6FE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-15,Pledis,LOΛΕ,Yes,5.0,5.0
2/11/2013,B.A.P,ONE SHOT,ZANYBROS,https://youtu.be/1zRzl1d5vNU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
2/7/2013,ZE:A,The Classic,,https://youtu.be/h6s77A5jq64,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-01-07,Star Empire,ZE:A Style,Hiatus,9.0,9.0
2/1/2013,December,Memories,,https://youtu.be/Kj6C3AXG9SQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/28/2013,Infinite H,Without You feat. Zion.T,ZANYBROS,https://youtu.be/SsoEF4ojw-8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/28/2013,DMTN,Safety Zone,,https://youtu.be/o6YLHPPBd9k,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/27/2013,4Men,Hello It's Me,,https://youtu.be/k0YXPymM6Us,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/25/2013,LeeSsang,Tears,,https://youtu.be/HDqBCcOv_7U,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/24/2013,Egobomb,Throw It Away,,https://youtu.be/64XGveCYrak,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/24/2013,Myname,Just That Little Thing,,https://youtu.be/BCzp7l3JCEU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/23/2013,Mr.Mr,Highway,,https://youtu.be/dzXJ0tuRuNY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/21/2013,Speed,Never Say Goodbye,,https://youtu.be/CCHElo5l1sk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-01-15,MBK,,No,7.0,7.0
1/17/2013,VIXX,On and On,,https://youtu.be/2TcXHDJIShI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-05-24,Jellyfish,Starlight,Yes,6.0,6.0
1/14/2013,B.A.P,Rain Sound,ZANYBROS,https://youtu.be/7ghpiNIKGIo,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
1/14/2013,Speed,It's Over,,https://youtu.be/YOlBheJB3ww,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-01-15,MBK,,No,7.0,7.0
1/14/2013,Baechigi,Shower Of Tears,,https://youtu.be/uT2aJola9xo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/13/2013,CNBLUE,I'm Sorry,,https://youtu.be/4p3cKsDCA0Y,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
1/10/2013,Infinite H,Special Girl feat. Bumkey,ZANYBROS,https://youtu.be/vnEHiMVgEII,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/9/2013,Boyfriend,I Yah,,https://youtu.be/utJrJuBQ244,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
1/8/2013,Nell,Words you shouldn't believe,,https://youtu.be/QZl5aWkF4qQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/6/2013,Speed,That's My Fault,,https://youtu.be/0gxMvAa2V1Q,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-01-15,MBK,,No,7.0,7.0
1/6/2013,Super Junior-M,Break Down,,https://youtu.be/e_Nz8t3vNo8,Boy,Chinese,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/5/2013,A-PRINCE,Hello,,https://youtu.be/-oHjnd26J_E,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/26/2012,CNBLUE,Robot,,https://youtu.be/0R-Ibg8YB0s,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
12/25/2012,SHINee,Dazzling Girl,Hideaki Sugawara,https://youtu.be/f8-aYW2biys,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-05-22,SM,Shawol,Yes,4.0,5.0
12/24/2012,Super Junior-K.R.Y,Promise You,,https://youtu.be/RlmhROGThG0,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/20/2012,December,Don't Go,,https://youtu.be/Fy8kvKn-wMw,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/11/2012,Noel,Love 911,,https://youtu.be/HVhm10m8qFM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/7/2012,100%,Guy Like Me,,https://youtu.be/xzedhZOZTxo,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-09-18,TOP Media,Perfection,Yes,4.0,7.0
12/6/2012,ZE:A,Beautiful Lady,,https://youtu.be/HCEd1EiVnlw,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-07,Star Empire,ZE:A Style,Hiatus,9.0,9.0
12/4/2012,FTISLAND,Polar Star,,https://youtu.be/RhkPbFpy6BU,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
12/3/2012,Nell,White night,,https://youtu.be/foUVjorLgZc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/3/2012,Boyfriend,My Lady,,https://youtu.be/6xa2F5-A1x0,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
12/3/2012,Boyfriend,Kimi to Dance Dance Dance,,https://youtu.be/dx3_XhRImVs,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
11/27/2012,BIGSTAR,I Got The Feeling,,https://youtu.be/yWoL0t3GJvs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-12,Brave,,No,5.0,5.0
11/26/2012,TVXQ!,Humanoids,,https://youtu.be/XAC5KRMyiQk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2003-12-26,SM,Cassiopeia,Yes,2.0,5.0
11/26/2012,SHINee,"Stay with me, 1000 years...",,https://youtu.be/z7e18C-Bbyc,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-05-22,SM,Shawol,Yes,4.0,5.0
11/22/2012,C-Clown,Far away...Young love,,https://youtu.be/7GeGEfqQ9Rs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-19,Yedang,Crown,No,6.0,6.0
11/20/2012,U-KISS,Distance,,https://youtu.be/Nb0wJS90QfU,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
11/14/2012,A-JAX,2MYX,,https://youtu.be/s4hQhRQw4VY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-01,DSP,A-LIGHT,No,5.0,7.0
11/12/2012,B1A4,Tried to Walk,,https://youtu.be/IxLV7M1sdjg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
11/7/2012,Boyfriend,Janus,,https://youtu.be/fPhfnAQGB0E,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
11/6/2012,Noel,Things that I couldn't say,,https://youtu.be/o1tcZWI-P30,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
11/4/2012,24K,Secret Love,,https://youtu.be/6wRnkIr-Hig,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-09-06,Choeun,24U,Yes,8.0,6.0
10/31/2012,Brown Eyed Soul,Always Be There,,https://youtu.be/SkAHMY2SEs8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/28/2012,5tion,Only 4 U,,https://youtu.be/CX1BP-54G9w,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/24/2012,100%,Still Again,Selfmade,https://youtu.be/XOZ5C-T8ZpM,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-09-18,TOP Media,Perfection,Yes,4.0,7.0
10/24/2012,TimeZ,Hurray for Idols,,https://youtu.be/wTPrjKVJTzI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/23/2012,BtoB,Lover Boy,,https://youtu.be/PpkKMO6Xr8Q,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
10/23/2012,Myname,What's Up,,https://youtu.be/0It28fEa50s,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/22/2012,B.A.P,STOP IT,ZANYBROS,https://youtu.be/eHhi6g1Glhw,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
10/19/2012,Epik High,Up,,https://youtu.be/9EIYWmRkeRE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/19/2012,Epik High,Don't Hate Me,,https://youtu.be/u2ePT5OlZ7o,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/16/2012,Block B,Nillili Mambo,,https://youtu.be/4AYJZvHeKFo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-04-13,KQ,BBC,Yes,7.0,7.0
10/15/2012,Wonder Boyz,Open The Door,,https://youtu.be/vrxiXVOzsMk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
10/15/2012,NU'EST,Sandy,,https://youtu.be/9LAPgDG4cIQ,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-03-15,Pledis,LOΛΕ,Yes,5.0,5.0
10/10/2012,Boys Republic,You Are Special,,https://youtu.be/LBeTvES51oQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-06-03,"Happy Tribe, Universal",Royal Family,Hiatus,5.0,5.0
10/3/2012,BIGSTAR,Thinking Of You,,https://youtu.be/tnHmXbkzm2U,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-12,Brave,,No,5.0,5.0
9/27/2012,A.cian,Stuck,,https://youtu.be/z8j-M7oblNc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-10-10,Wings,,No,4.0,5.0
9/26/2012,U-KISS,Stop Girl,,https://youtu.be/d_AwyTp9qb0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
9/24/2012,TVXQ!,Catch Me,,https://youtu.be/PfUlE2LlGro,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2003-12-26,SM,Cassiopeia,Yes,2.0,5.0
9/21/2012,AshGray,Kill Heel,,https://youtu.be/ejlKzVAItEQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/21/2012,AshGray,Don't forget me,,https://youtu.be/BgRiEnPYEl4,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/19/2012,Mighty Mouth,At Times Like This,,https://youtu.be/7YTSZWwyVfA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
9/18/2012,100%,Bad Boy,,https://youtu.be/sUcXhDmE7fE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-09-18,TOP Media,Perfection,Yes,4.0,7.0
9/11/2012,BtoB,WOW,ZANYBROS,https://youtu.be/cXcUXWL1mJA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
9/9/2012,FTISLAND,I Wish,,https://youtu.be/aYYMDmhfMpk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
9/6/2012,24K,Hurry Up (Palliwow),,https://youtu.be/mEd0qhNNmk0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-09-06,Choeun,24U,Yes,8.0,6.0
9/4/2012,CNBLUE,Time Is Over,,https://youtu.be/H2DBVcvMQCk,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
8/30/2012,Boyfriend,Be My Shine~ I will not let you go ~,,https://youtu.be/cSYiMqbtj-Q,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
8/28/2012,B.A.P,CRASH,,https://youtu.be/omu0-hvXuhs,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
8/26/2012,ZE:A,Phoenix,,https://youtu.be/iFEC-bcJJj0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-07,Star Empire,ZE:A Style,Hiatus,9.0,9.0
8/20/2012,U-KISS,One of You,,https://youtu.be/EPaIGmlBOGw,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
8/16/2012,FTISLAND,Top Secret,,https://youtu.be/2Trubk4xZ-8,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
8/13/2012,VIXX,Rock Ur Body,ZANYBROS,https://youtu.be/_uRrv67FCb0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-05-24,Jellyfish,Starlight,Yes,6.0,6.0
8/12/2012,NU'EST,Not Over You,,https://youtu.be/ob5pwn7bF8s,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-03-15,Pledis,LOΛΕ,Yes,5.0,5.0
8/10/2012,Super Junior-K.R.Y,The One I Love,,https://youtu.be/HYt-1l7xhZQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/9/2012,CNBLUE,Come On,,https://youtu.be/UDpuWQgRHag,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
8/9/2012,Tasty,You Know Me,,https://youtu.be/m_joKpiEDuM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/8/2012,Supernova,She's Gone,,https://youtu.be/NKWKyiQ19cY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2007-09-21,CJ E&M,,Yes,5.0,6.0
8/3/2012,Teen Top,Be Ma Girl,,https://youtu.be/ReyRdXsqlrE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-09,TOP Media,Angel,Yes,5.0,6.0
7/31/2012,CNBLUE,Friday (T.G.I Friday's Brand Song),,https://youtu.be/r_aWJWfaRVg,Boy,CF,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
7/24/2012,A-PRINCE,You're The Only One,,https://youtu.be/6oGDZ1S1iCU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/21/2012,Beast,Beautiful Night,ZANYBROS,https://youtu.be/ckIGhwQtd-c,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/18/2012,B.A.P,NO MERCY,ZANYBROS,https://youtu.be/MxPb3z76uAY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
7/18/2012,C-Clown,Solo,,https://youtu.be/lvbGmWIHM6k,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-19,Yedang,Crown,No,6.0,6.0
7/11/2012,BIGSTAR,Hot Boy,,https://youtu.be/qLunOf5QsYQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-12,Brave,,No,5.0,5.0
7/10/2012,A-JAX,HOT GAME,ZANYBROS,https://youtu.be/RLfVoz8ncXQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-01,DSP,A-LIGHT,No,5.0,7.0
7/10/2012,NU'EST,Action,,https://youtu.be/utyi1VU6aAU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-15,Pledis,LOΛΕ,Yes,5.0,5.0
7/9/2012,December,Unfinished,,https://youtu.be/uO3_bYNBSOM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/7/2012,CROSS GENE,La-Di Da-Di,,https://youtu.be/QTCXEQ3zmUY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-08,Amuse,Chromosome,Yes,5.0,6.0
7/6/2012,Myname,Summer Party,,https://youtu.be/jsKWVPx-BlU,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/5/2012,U-KISS,Dear My Friend,,https://youtu.be/rCmJ9Mjp8uI,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
7/3/2012,ZE:A,Aftermath,,https://youtu.be/J6xPw2UWNQg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-07,Star Empire,ZE:A Style,Hiatus,9.0,9.0
6/14/2012,Boyfriend,Love Style,,https://youtu.be/UoFLHRVsVuU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
6/9/2012,U-KISS,Believe,,https://youtu.be/P_E0J2WIfw0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
6/2/2012,BIGBANG,Monster,Han Samin,https://youtu.be/btDd9rOlc2k,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2006-08-19,YG,VIP,Yes,4.0,5.0
5/31/2012,A-JAX,ONE 4 U,,https://youtu.be/M5LtlBuS3H4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-01,DSP,A-LIGHT,No,5.0,7.0
5/31/2012,Myname,Hello & Goodbye,,https://youtu.be/i0tBpo6_7Xg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/30/2012,Teen Top,To You,,https://youtu.be/Cn4R8Y-hRfY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-09,TOP Media,Angel,Yes,5.0,6.0
5/29/2012,M.I.B,Only Hard For Me,,https://youtu.be/weHAkYz2Jek,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-10-26,Jungle,,No,4.0,4.0
5/29/2012,LeeSsang,Pursuing The Happiness,,https://youtu.be/le0GI8FtB2o,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/24/2012,Tritops,Love Addiction,,https://youtu.be/KZN56v8VaXk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/24/2012,LeeSsang,Someday,,https://youtu.be/2ijmmNmJ09k,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/23/2012,B1A4,Baby Good Night,,https://youtu.be/j_ZnxKSPJH8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
5/23/2012,VIXX,Super Hero,ZANYBROS,https://youtu.be/pT0rl2luupY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-05-24,Jellyfish,Starlight,Yes,6.0,6.0
5/22/2012,BtoB,Irresistible Lips,ZANYBROS,https://youtu.be/uTB_2OfZMrk,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
5/22/2012,FTISLAND,Stay,,https://youtu.be/rSPP9Zxg4BY,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
5/20/2012,2PM,Only You,,https://youtu.be/8lh_MbSDKzA,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2008-07-04,JYP,Hottest,Yes,6.0,7.0
5/19/2012,JJ Project,Bounce,,https://youtu.be/1yvic9sAg64,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/18/2012,LeeSsang,Hard To Be Humble,,https://youtu.be/moxWZXFlkjo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/16/2012,DMTN,E.R,,https://youtu.be/eJBksKJ2bmU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/15/2012,Infinite,The Chaser,Soo A Whang (FPK),https://youtu.be/wgmSImDoJNg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-06-09,Woollim,Inspirit,Yes,6.0,7.0
5/14/2012,A-JAX,Never Let Go,,https://youtu.be/O_XBL6sQffA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-06-01,DSP,A-LIGHT,No,5.0,7.0
5/14/2012,Broken Valentine,Down,,https://youtu.be/Vwr4PuYYCNc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/9/2012,Super Junior,Opera,,https://youtu.be/r0UnFPcdr2c,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2005-11-06,SM,ELF,Yes,11.0,12.0
5/9/2012,Mighty Mouth,Bad Boy,,https://youtu.be/N3jqfRcW354,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/8/2012,Block B,Action (RMX),,https://youtu.be/fRjbO8Kx0jM,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-13,KQ,BBC,Yes,7.0,7.0
5/2/2012,BtoB,Father,,https://youtu.be/J6wwClvnq8Y,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
5/1/2012,Touch,Walk With Me,,https://youtu.be/je0sXjCyR_8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/1/2012,FTISLAND,Neverland,,https://youtu.be/Fve3Cl8w5Ys,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
4/30/2012,December,She's Gone,,https://youtu.be/dLuc9HWknBc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/29/2012,Block B,Close My Eyes,,https://youtu.be/TqeeNIZ57v4,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2011-04-13,KQ,BBC,Yes,7.0,7.0
4/26/2012,B.A.P,POWER,ZANYBROS,https://youtu.be/eBSaX3jvyEc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
4/25/2012,U-KISS,Dora Dora,,https://youtu.be/8vfiaNtF9B4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-08-28,NH Media,Kissme,Yes,6.0,6.0
4/19/2012,Noel,Fading Away,,https://youtu.be/p-vaLQk8aW4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/18/2012,5tion,Deep Slow,,https://youtu.be/r_ucbUWCRf0,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/16/2012,Daybreak,Silly,,https://youtu.be/NOCO9pior78,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/12/2012,Baechigi,Two Mari,,https://youtu.be/payicUZ0UZ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/10/2012,Shinhwa,Venus,,https://youtu.be/AnP-SWX29Jo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,1998-03-24,"SM, Good, Shinhwa",Shinhwa Changjo,Yes,6.0,6.0
4/9/2012,Nell,The Day Before,,https://youtu.be/a6AzbOupbxk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/7/2012,EXO,MAMA,,https://youtu.be/KH6ZwnqZ7Wo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-04-08,SM,EXO-L,Yes,9.0,12.0
4/4/2012,M.I.B,Celebrate,,https://youtu.be/4L2ASwznxOA,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2011-10-26,Jungle,,No,4.0,4.0
4/2/2012,ZE:A,Bad Sad Talk,,https://youtu.be/WOtZ4U0ZDns,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2010-01-07,Star Empire,ZE:A Style,Hiatus,9.0,9.0
3/27/2012,Tritops,I'm A Bad Guy,,https://youtu.be/n2twLEVxMx8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/25/2012,CNBLUE,Hey You,,https://youtu.be/hZYuZ5DIvn4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
3/22/2012,SHINee,Sherlock (Clue+Note),Cho Soohyun,https://youtu.be/8kyG5tTZ1iE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-05-22,SM,Shawol,Yes,4.0,5.0
3/21/2012,BtoB,Insane,ZANYBROS,https://youtu.be/FmuHZa6DQOc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
3/21/2012,5tion,Papillon,,https://youtu.be/28Ey-7NHljI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/15/2012,CNBLUE,Still in Love,,https://youtu.be/SuOJ59ra63g,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
3/14/2012,NU'EST,Face,,https://youtu.be/YczfpTIBxZ4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-15,Pledis,LOΛΕ,Yes,5.0,5.0
3/13/2012,B1A4,Baby I'm Sorry,,https://youtu.be/Z37WOB7cf44,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
3/11/2012,2AM,I Wonder If You Hurt Like Me,ZANYBROS,https://youtu.be/OhuVWznRDDs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2008-06-21,"JYP, Big Hit",I Am,No,4.0,4.0
3/8/2012,EXO,History,,https://youtu.be/vdejiaoEhFc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-04-08,SM,EXO-L,Yes,9.0,12.0
3/6/2012,December,With This Song,,https://youtu.be/yF8H0GN6Twk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
